"['west', 0.2, 2.5, 'X', 1000.0, 15.0, 'X', 'X', 'X']"
time,score,WD,WS,pressure,temperature,RH
2018/2/27 13:00,0.527027027027027,west,2.4,964.8,23.1,64
2018/3/4 16:00,0.527027027027027,west,2.1,962.3,26.0,73
2018/3/8 17:00,0.527027027027027,west,1.3,964.7,15.3,99
2018/3/13 15:00,0.527027027027027,west,2.4,964.3,23.7,44
2018/3/18 15:00,0.527027027027027,west,2.4,963.4,25.2,64
2018/3/19 14:00,0.527027027027027,west,2.3,960.3,25.9,61
2018/4/1 19:00,0.527027027027027,west,1.0,962.0,22.4,82
2018/4/5 07:00,0.527027027027027,west,0.4,963.0,19.1,99
2018/4/7 01:00,0.527027027027027,west,1.9,966.2,15.0,99
2018/4/9 13:00,0.527027027027027,west,2.3,966.1,24.6,37
2018/4/10 06:00,0.527027027027027,west,0.5,966.5,13.3,99
2018/4/13 12:00,0.527027027027027,west,1.1,963.5,29.3,56
2018/4/17 12:00,0.527027027027027,west,0.3,966.4,20.8,94
2018/4/28 07:00,0.527027027027027,west,0.7,965.4,22.1,99
2018/4/28 09:00,0.527027027027027,west,0.6,965.9,24.3,85
2018/4/29 11:00,0.527027027027027,west,1.4,964.1,27.1,71
2018/4/29 12:00,0.527027027027027,west,2.0,963.7,27.7,66
2018/4/29 16:00,0.527027027027027,west,2.5,961.6,24.8,90
2018/4/30 15:00,0.527027027027027,west,2.1,962.5,30.0,58
2018/4/30 16:00,0.527027027027027,west,2.4,962.1,28.7,67
2018/5/15 13:00,0.527027027027027,west,1.3,960.5,32.2,51
2018/5/27 06:00,0.527027027027027,west,0.7,960.8,21.6,99
2018/5/27 19:00,0.527027027027027,west,1.1,959.4,28.9,79
2018/5/29 15:00,0.527027027027027,west,2.5,960.1,29.2,69
2018/5/29 16:00,0.527027027027027,west,1.7,960.2,26.5,82
2018/6/2 05:00,0.527027027027027,west,0.3,960.7,24.5,99
2018/6/6 13:00,0.527027027027027,west,1.8,958.6,32.3,52
2018/6/11 16:00,0.527027027027027,west,0.7,951.2,29.7,81
2018/6/12 15:00,0.527027027027027,west,1.8,952.6,30.2,70
2018/6/15 11:00,0.527027027027027,west,0.5,947.8,28.2,89
2018/6/22 10:00,0.527027027027027,west,0.5,959.7,29.2,74
2018/6/22 11:00,0.527027027027027,west,1.8,959.4,28.9,76
2018/7/11 12:00,0.527027027027027,west,1.1,952.7,28.4,80
2018/7/11 16:00,0.527027027027027,west,1.8,952.8,29.7,72
2018/7/15 19:00,0.527027027027027,west,0.9,956.0,27.2,99
2018/7/21 22:00,0.527027027027027,west,0.3,952.8,23.9,99
2018/8/3 10:00,0.527027027027027,west,1.3,956.1,28.6,73
2018/8/14 11:00,0.527027027027027,west,1.1,951.4,30.9,62
2018/8/23 04:00,0.527027027027027,west,0.3,947.2,23.4,99
2018/8/23 19:00,0.527027027027027,west,1.0,947.1,-1.0,-1
2018/8/26 10:00,0.527027027027027,west,0.5,952.1,-1.0,-1
2018/8/31 15:00,0.527027027027027,west,2.1,961.6,27.5,65
2018/9/2 17:00,0.527027027027027,west,2.3,957.3,28.4,68
2018/9/3 18:00,0.527027027027027,west,2.1,956.0,27.9,67
2018/9/6 23:00,0.527027027027027,west,0.4,958.5,24.2,92
2018/9/9 15:00,0.527027027027027,west,2.4,957.1,28.8,67
2018/9/10 02:00,0.527027027027027,west,0.3,960.0,24.0,89
2018/9/10 03:00,0.527027027027027,west,0.9,959.8,23.9,89
2018/9/11 15:00,0.527027027027027,west,1.1,958.4,27.8,70
2018/9/13 16:00,0.527027027027027,west,2.5,958.6,30.9,65
2018/9/14 09:00,0.527027027027027,west,0.7,960.1,26.1,63
2018/9/23 12:00,0.527027027027027,west,1.8,963.0,31.4,50
2018/11/6 19:00,0.527027027027027,west,1.1,966.8,24.3,81
2018/11/16 06:00,0.527027027027027,west,0.6,966.3,19.1,91
2018/11/18 11:00,0.527027027027027,west,1.9,966.1,26.4,62
2018/11/19 14:00,0.527027027027027,west,1.1,964.8,25.4,61
2018/11/27 17:00,0.527027027027027,west,0.4,966.5,22.2,75
2018/12/6 14:00,0.527027027027027,west,1.6,963.1,28.0,56
2018/12/7 01:00,0.527027027027027,west,0.3,966.1,20.9,89
2018/12/8 16:00,0.527027027027027,west,1.9,965.9,25.0,56
2018/12/8 21:00,0.527027027027027,west,0.4,968.5,20.2,75
2018/12/10 08:00,0.527027027027027,west,0.4,968.0,19.0,87
2018/12/14 18:00,0.527027027027027,west,0.6,970.7,21.4,72
2018/12/28 10:00,0.527027027027027,west,0.7,967.8,20.9,64
2018/12/28 20:00,0.527027027027027,west,0.7,968.3,18.3,65
2018/1/2 15:00,0.5135135135135135,west,2.5,964.9,24.3,49
2018/1/11 20:00,0.5135135135135135,west,0.7,972.3,10.0,94
2018/1/12 22:00,0.5135135135135135,west,0.7,972.9,8.1,95
2018/1/14 17:00,0.5135135135135135,west,1.5,967.2,17.6,47
2018/1/15 02:00,0.5135135135135135,west,0.4,968.7,7.8,99
2018/1/19 10:00,0.5135135135135135,west,0.4,967.5,19.4,99
2018/1/25 21:00,0.5135135135135135,west,0.4,965.0,18.3,88
2018/1/29 16:00,0.5135135135135135,west,2.2,963.0,14.3,99
2018/2/1 16:00,0.5135135135135135,west,2.1,964.9,14.6,95
2018/2/2 17:00,0.5135135135135135,west,1.3,968.2,13.5,99
2018/2/3 03:00,0.5135135135135135,west,0.6,969.2,11.6,99
2018/2/6 21:00,0.5135135135135135,west,0.4,967.1,9.9,99
2018/2/7 01:00,0.5135135135135135,west,0.7,967.6,9.6,99
2018/2/7 16:00,0.5135135135135135,west,0.7,965.2,12.6,99
2018/2/11 20:00,0.5135135135135135,west,1.2,969.7,14.2,98
2018/2/26 20:00,0.5135135135135135,west,0.7,966.9,19.0,83
2018/3/14 11:00,0.5135135135135135,west,0.5,966.0,24.0,43
2018/3/16 15:00,0.5135135135135135,west,2.0,962.7,25.4,57
2018/3/20 13:00,0.5135135135135135,west,1.2,960.1,25.4,61
2018/4/6 17:00,0.5135135135135135,west,1.6,961.7,23.0,76
2018/4/6 18:00,0.5135135135135135,west,1.1,962.6,22.4,76
2018/4/21 10:00,0.5135135135135135,west,0.8,964.3,25.0,65
2018/4/25 15:00,0.5135135135135135,west,1.5,960.4,24.3,84
2018/4/26 08:00,0.5135135135135135,west,0.5,963.3,22.6,91
2018/5/1 20:00,0.5135135135135135,west,1.3,962.8,25.5,94
2018/5/2 06:00,0.5135135135135135,west,0.3,963.8,20.9,95
2018/5/2 18:00,0.5135135135135135,west,1.8,961.7,27.5,83
2018/5/5 19:00,0.5135135135135135,west,1.4,965.5,25.6,73
2018/5/12 01:00,0.5135135135135135,west,0.6,962.3,21.5,99
2018/5/13 19:00,0.5135135135135135,west,0.7,960.9,26.3,88
2018/5/15 10:00,0.5135135135135135,west,1.9,962.3,28.6,68
2018/5/19 15:00,0.5135135135135135,west,2.1,957.9,31.9,55
2018/5/19 16:00,0.5135135135135135,west,1.8,957.8,31.6,58
2018/5/19 17:00,0.5135135135135135,west,2.3,957.9,30.4,68
2018/5/24 17:00,0.5135135135135135,west,2.3,959.3,28.9,63
2018/5/24 22:00,0.5135135135135135,west,0.5,961.0,25.3,88
2018/5/25 10:00,0.5135135135135135,west,0.8,960.4,29.6,62
2018/5/25 20:00,0.5135135135135135,west,1.3,958.7,26.8,92
2018/5/30 02:00,0.5135135135135135,west,1.6,961.5,24.2,99
2018/6/2 15:00,0.5135135135135135,west,2.4,958.9,31.6,54
2018/6/3 04:00,0.5135135135135135,west,0.7,959.6,23.6,99
2018/6/13 14:00,0.5135135135135135,west,2.1,949.0,31.8,52
2018/7/16 13:00,0.5135135135135135,west,2.3,954.2,29.9,72
2018/7/18 12:00,0.5135135135135135,west,1.9,955.2,32.0,58
2018/7/21 14:00,0.5135135135135135,west,2.1,950.6,31.5,61
2018/7/31 00:00,0.5135135135135135,west,0.4,957.2,25.8,99
2018/8/1 22:00,0.5135135135135135,west,1.1,956.6,26.7,99
2018/8/6 22:00,0.5135135135135135,west,0.6,957.0,26.5,99
2018/8/12 14:00,0.5135135135135135,west,2.5,947.3,31.1,64
2018/9/4 18:00,0.5135135135135135,west,0.8,955.3,29.2,72
2018/10/8 02:00,0.5135135135135135,west,0.5,963.3,23.0,82
2018/10/21 12:00,0.5135135135135135,west,1.3,966.4,27.1,55
2018/10/21 23:00,0.5135135135135135,west,0.8,966.4,19.9,90
2018/10/23 17:00,0.5135135135135135,west,1.9,964.9,25.9,64
2018/10/28 11:00,0.5135135135135135,west,1.8,964.8,24.6,56
2018/10/30 14:00,0.5135135135135135,west,0.7,959.8,29.7,38
2018/11/8 14:00,0.5135135135135135,west,1.8,964.9,28.5,49
2018/11/14 12:00,0.5135135135135135,west,1.8,964.5,26.8,53
2018/11/14 15:00,0.5135135135135135,west,1.7,962.6,28.1,45
2018/11/14 16:00,0.5135135135135135,west,1.6,962.6,27.5,48
2018/11/21 18:00,0.5135135135135135,west,1.1,965.7,23.8,67
2018/11/23 13:00,0.5135135135135135,west,1.4,966.7,24.2,59
2018/11/28 19:00,0.5135135135135135,west,0.7,967.5,20.3,90
2018/12/12 08:00,0.5135135135135135,west,0.6,969.8,19.3,87
2018/12/12 15:00,0.5135135135135135,west,2.5,967.8,21.1,68
2018/12/13 20:00,0.5135135135135135,west,1.2,971.5,19.4,74
2018/1/6 20:00,0.5,west,1.1,963.8,17.8,99
2018/1/14 13:00,0.5,west,1.1,967.9,19.7,16
2018/1/23 01:00,0.5,west,0.8,963.2,17.8,99
2018/1/23 02:00,0.5,west,0.3,963.1,17.6,99
2018/1/30 08:00,0.5,west,0.7,968.2,11.6,99
2018/2/1 10:00,0.5,west,1.4,968.1,13.5,99
2018/2/3 15:00,0.5,west,1.6,968.1,10.2,99
2018/2/4 05:00,0.5,west,0.9,969.6,8.2,99
2018/2/5 04:00,0.5,west,1.7,969.7,7.3,99
2018/2/11 05:00,0.5,west,1.0,966.7,14.7,99
2018/3/3 17:00,0.5,west,1.5,960.4,27.7,67
2018/3/7 03:00,0.5,west,0.3,965.7,19.1,99
2018/3/14 23:00,0.5,west,1.0,964.9,17.3,93
2018/3/16 12:00,0.5,west,0.8,964.3,24.9,55
2018/4/7 12:00,0.5,west,1.3,968.9,14.6,98
2018/4/9 15:00,0.5,west,2.2,964.7,25.3,35
2018/4/19 15:00,0.5,west,2.1,963.1,25.9,64
2018/4/19 17:00,0.5,west,1.4,963.2,24.8,72
2018/5/6 20:00,0.5,west,1.5,962.3,26.1,88
2018/5/10 14:00,0.5,west,2.4,963.4,28.3,67
2018/5/14 18:00,0.5,west,1.8,960.2,27.3,81
2018/5/16 10:00,0.5,west,1.2,961.2,29.2,62
2018/5/16 11:00,0.5,west,2.5,961.5,30.2,61
2018/5/18 18:00,0.5,west,1.6,957.9,28.3,75
2018/5/19 12:00,0.5,west,1.9,959.5,31.1,55
2018/6/1 23:00,0.5,west,0.5,961.9,25.5,88
2018/6/7 21:00,0.5,west,0.6,958.4,24.1,99
2018/6/8 03:00,0.5,west,0.4,955.6,22.8,99
2018/6/11 23:00,0.5,west,0.3,954.9,24.7,99
2018/6/12 09:00,0.5,west,1.0,955.3,26.8,90
2018/6/15 14:00,0.5,west,1.2,947.4,29.4,78
2018/6/17 10:00,0.5,west,0.5,955.6,29.5,71
2018/6/23 19:00,0.5,west,0.8,960.4,23.7,99
2018/6/26 10:00,0.5,west,1.0,962.7,28.3,72
2018/6/29 19:00,0.5,west,0.6,955.3,24.5,99
2018/7/3 08:00,0.5,west,0.9,957.0,22.6,99
2018/7/15 17:00,0.5,west,2.2,955.9,28.8,85
2018/7/21 10:00,0.5,west,1.4,952.4,29.5,72
2018/7/25 13:00,0.5,west,1.4,958.0,31.7,64
2018/7/29 11:00,0.5,west,0.8,956.6,31.4,57
2018/7/31 14:00,0.5,west,2.0,955.4,32.0,55
2018/8/18 10:00,0.5,west,2.1,954.5,28.0,80
2018/8/21 11:00,0.5,west,1.1,952.5,28.9,70
2018/8/23 20:00,0.5,west,0.6,947.9,-1.0,-1
2018/8/25 17:00,0.5,west,1.2,949.1,-1.0,-1
2018/8/27 10:00,0.5,west,0.9,955.5,-1.0,-1
2018/8/28 03:00,0.5,west,0.4,956.6,-1.0,-1
2018/8/29 17:00,0.5,west,0.8,957.4,25.9,81
2018/9/3 10:00,0.5,west,0.7,958.2,28.6,56
2018/9/4 11:00,0.5,west,1.3,956.7,30.3,58
2018/9/10 00:00,0.5,west,1.1,960.6,24.2,88
2018/9/11 12:00,0.5,west,1.8,959.5,28.0,69
2018/9/12 02:00,0.5,west,0.8,960.0,23.2,95
2018/10/5 13:00,0.5,west,2.1,957.9,27.9,53
2018/10/12 02:00,0.5,west,0.6,965.7,21.1,93
2018/10/18 12:00,0.5,west,1.8,962.7,29.2,52
2018/10/22 17:00,0.5,west,1.3,963.5,26.2,64
2018/10/26 18:00,0.5,west,0.5,964.6,25.1,69
2018/11/3 17:00,0.5,west,2.2,964.6,26.3,68
2018/11/4 14:00,0.5,west,2.5,963.4,28.9,54
2018/11/10 17:00,0.5,west,1.1,965.9,24.7,72
2018/11/13 13:00,0.5,west,2.2,961.2,28.2,41
2018/11/19 11:00,0.5,west,1.4,967.1,24.6,71
2018/11/22 15:00,0.5,west,1.5,963.9,27.7,45
2018/11/25 22:00,0.5,west,0.3,967.6,16.7,93
2018/11/29 08:00,0.5,west,0.8,969.9,20.0,90
2018/11/30 15:00,0.5,west,2.3,967.0,25.0,52
2018/12/5 04:00,0.5,west,0.4,966.6,16.5,93
2018/12/28 15:00,0.5,west,2.1,964.9,23.0,50
2018/12/29 11:00,0.5,west,1.5,970.3,20.0,56
2018/1/4 18:00,0.49999999999999994,west,0.6,964.3,17.6,99
2018/1/26 13:00,0.49999999999999994,west,1.2,962.3,25.8,34
2018/2/24 01:00,0.49999999999999994,west,0.5,967.8,16.4,99
2018/1/3 14:00,0.48648648648648646,west,0.5,964.8,24.4,41
2018/1/11 13:00,0.48648648648648646,west,0.8,969.5,15.8,64
2018/1/12 02:00,0.48648648648648646,west,0.6,972.7,7.7,99
2018/1/21 14:00,0.48648648648648646,west,1.5,961.5,24.4,65
2018/1/25 00:00,0.48648648648648646,west,0.5,963.9,15.2,99
2018/1/27 01:00,0.48648648648648646,west,0.7,964.7,14.9,99
2018/1/31 22:00,0.48648648648648646,west,1.1,966.7,14.6,99
2018/2/1 22:00,0.48648648648648646,west,0.9,969.1,12.0,99
2018/2/2 06:00,0.48648648648648646,west,1.7,969.9,11.9,99
2018/2/2 18:00,0.48648648648648646,west,1.8,968.6,13.2,99
2018/2/2 19:00,0.48648648648648646,west,1.6,969.2,12.7,99
2018/2/2 23:00,0.48648648648648646,west,0.8,970.2,12.3,99
2018/2/3 20:00,0.48648648648648646,west,0.9,969.7,9.2,99
2018/2/6 17:00,0.48648648648648646,west,1.6,966.3,13.7,72
2018/2/10 07:00,0.48648648648648646,west,0.3,965.2,15.6,99
2018/2/11 17:00,0.48648648648648646,west,1.6,967.7,15.1,93
2018/2/12 20:00,0.48648648648648646,west,1.1,971.3,14.5,80
2018/2/18 04:00,0.48648648648648646,west,0.3,966.6,17.2,99
2018/3/2 16:00,0.48648648648648646,west,2.3,959.8,26.7,58
2018/3/2 19:00,0.48648648648648646,west,0.8,961.0,22.7,80
2018/3/4 11:00,0.48648648648648646,west,0.4,963.3,27.1,57
2018/3/11 18:00,0.48648648648648646,west,1.2,968.3,19.0,52
2018/3/20 17:00,0.48648648648648646,west,1.7,960.0,21.4,89
2018/3/26 19:00,0.48648648648648646,west,1.0,965.6,20.0,75
2018/3/28 15:00,0.48648648648648646,west,2.4,961.3,26.5,44
2018/4/23 05:00,0.48648648648648646,west,0.5,960.8,20.4,99
2018/4/23 15:00,0.48648648648648646,west,0.9,957.8,28.5,66
2018/5/17 09:00,0.48648648648648646,west,0.9,960.9,28.2,73
2018/5/18 15:00,0.48648648648648646,west,2.2,957.8,31.2,61
2018/5/21 19:00,0.48648648648648646,west,1.5,961.0,27.5,77
2018/5/23 22:00,0.48648648648648646,west,0.9,961.4,25.7,96
2018/6/5 02:00,0.48648648648648646,west,0.3,960.0,24.4,99
2018/7/23 12:00,0.48648648648648646,west,2.5,956.0,30.5,65
2018/8/6 23:00,0.48648648648648646,west,0.4,957.6,26.1,99
2018/8/13 10:00,0.48648648648648646,west,0.8,950.4,29.8,67
2018/9/6 16:00,0.48648648648648646,west,1.8,955.4,27.8,78
2018/9/10 13:00,0.48648648648648646,west,2.5,957.6,29.1,68
2018/9/19 14:00,0.48648648648648646,west,2.4,961.4,31.4,52
2018/9/21 09:00,0.48648648648648646,west,0.3,963.1,28.1,61
2018/9/21 15:00,0.48648648648648646,west,2.2,960.8,31.5,50
2018/10/27 17:00,0.48648648648648646,west,2.4,964.5,24.5,53
2018/11/9 13:00,0.48648648648648646,west,2.2,965.3,28.6,48
2018/11/12 11:00,0.48648648648648646,west,0.5,962.9,25.4,56
2018/11/21 17:00,0.48648648648648646,west,1.4,964.9,24.8,62
2018/11/25 07:00,0.48648648648648646,west,0.7,967.8,14.1,91
2018/12/11 20:00,0.48648648648648646,west,0.4,966.6,19.9,86
2018/12/13 16:00,0.48648648648648646,west,2.0,969.6,22.0,65
2018/12/18 10:00,0.48648648648648646,west,0.5,970.9,19.1,62
2018/12/19 05:00,0.48648648648648646,west,0.5,969.3,12.6,89
2018/12/20 01:00,0.48648648648648646,west,0.5,969.2,13.7,90
2018/12/19 22:00,0.48648648648648646,west,0.3,969.1,15.1,86
2018/1/19 03:00,0.47297297297297297,west,0.8,966.4,18.8,99
2018/1/20 15:00,0.47297297297297297,west,1.4,962.8,22.2,83
2018/1/27 20:00,0.47297297297297297,west,0.7,964.1,17.0,99
2018/2/3 04:00,0.47297297297297297,west,1.5,969.2,10.8,99
2018/2/3 14:00,0.47297297297297297,west,1.9,968.1,10.7,99
2018/2/13 08:00,0.47297297297297297,west,0.3,972.0,12.5,99
2018/3/29 19:00,0.47297297297297297,west,0.8,962.6,22.1,78
2018/3/31 14:00,0.47297297297297297,west,2.3,960.8,26.2,55
2018/4/6 23:00,0.47297297297297297,west,2.0,966.0,17.7,88
2018/4/10 00:00,0.47297297297297297,west,0.6,966.8,15.4,99
2018/4/27 05:00,0.47297297297297297,west,0.5,963.9,19.6,99
2018/5/30 19:00,0.47297297297297297,west,1.2,961.6,28.1,68
2018/6/15 21:00,0.47297297297297297,west,0.6,952.6,26.3,94
2018/6/30 10:00,0.47297297297297297,west,1.5,956.6,28.8,77
2018/6/30 14:00,0.47297297297297297,west,1.2,955.2,31.2,61
2018/7/26 11:00,0.47297297297297297,west,0.9,959.2,30.2,64
2018/7/29 08:00,0.47297297297297297,west,0.3,957.7,26.6,99
2018/7/31 20:00,0.47297297297297297,west,1.0,956.2,27.8,96
2018/9/5 10:00,0.47297297297297297,west,1.2,957.8,28.0,73
2018/10/4 16:00,0.47297297297297297,west,1.9,957.8,24.8,63
2018/10/11 23:00,0.47297297297297297,west,0.4,966.2,21.7,83
2018/10/14 18:00,0.47297297297297297,west,1.0,964.0,25.4,70
2018/10/22 15:00,0.47297297297297297,west,2.0,963.1,28.2,54
2018/11/26 08:00,0.47297297297297297,west,0.5,967.9,17.1,94
2018/12/8 12:00,0.47297297297297297,west,1.5,966.5,27.8,48
2018/12/8 22:00,0.47297297297297297,west,1.1,968.5,19.4,80
2018/12/18 23:00,0.47297297297297297,west,0.4,970.3,14.2,87
2018/12/28 21:00,0.47297297297297297,west,0.8,969.1,17.4,70
2018/12/29 04:00,0.47297297297297297,west,0.5,968.9,13.6,84
2018/9/19 18:00,0.4729729729729729,west,1.6,961.1,27.8,76
2018/1/1 16:00,0.45945945945945943,west,2.2,965.1,22.3,54
2018/1/6 11:00,0.45945945945945943,west,0.7,964.2,20.7,95
2018/1/7 19:00,0.45945945945945943,west,0.7,962.4,18.6,99
2018/1/7 20:00,0.45945945945945943,west,0.4,962.7,18.4,99
2018/1/8 12:00,0.45945945945945943,west,0.4,962.0,19.6,99
2018/1/25 17:00,0.45945945945945943,west,1.4,962.9,22.4,50
2018/1/27 19:00,0.45945945945945943,west,1.3,963.5,17.5,97
2018/1/31 23:00,0.45945945945945943,west,1.1,966.6,14.2,99
2018/2/4 17:00,0.45945945945945943,west,0.6,969.1,9.3,99
2018/2/4 23:00,0.45945945945945943,west,1.0,971.1,8.8,99
2018/2/10 11:00,0.45945945945945943,west,0.6,966.0,21.0,74
2018/2/18 17:00,0.45945945945945943,west,1.4,964.9,24.3,54
2018/2/23 21:00,0.45945945945945943,west,0.5,968.6,17.3,99
2018/3/9 19:00,0.45945945945945943,west,0.6,968.2,14.1,90
2018/3/10 01:00,0.45945945945945943,west,0.6,969.0,12.0,99
2018/4/15 13:00,0.45945945945945943,west,1.8,960.3,28.7,64
2018/4/18 12:00,0.45945945945945943,west,2.4,964.7,25.4,64
2018/5/4 06:00,0.45945945945945943,west,0.8,965.0,22.4,99
2018/5/4 15:00,0.45945945945945943,west,1.0,964.8,26.9,74
2018/5/5 18:00,0.45945945945945943,west,1.7,964.9,26.5,71
2018/5/15 17:00,0.45945945945945943,west,2.5,960.1,28.4,82
2018/5/15 18:00,0.45945945945945943,west,2.3,960.4,26.9,89
2018/5/25 22:00,0.45945945945945943,west,0.8,959.5,26.0,96
2018/6/11 18:00,0.45945945945945943,west,1.8,952.1,27.3,94
2018/6/12 23:00,0.45945945945945943,west,0.3,953.7,24.8,99
2018/6/16 22:00,0.45945945945945943,west,1.3,956.3,25.0,99
2018/6/28 13:00,0.45945945945945943,west,1.5,958.1,30.5,65
2018/7/21 05:00,0.45945945945945943,west,0.9,952.9,24.4,99
2018/7/23 18:00,0.45945945945945943,west,1.9,954.9,27.9,93
2018/7/29 20:00,0.45945945945945943,west,1.2,956.5,27.7,96
2018/8/7 03:00,0.45945945945945943,west,0.5,956.8,24.6,99
2018/9/10 17:00,0.45945945945945943,west,1.3,957.7,27.4,74
2018/9/13 06:00,0.45945945945945943,west,0.5,960.4,23.2,91
2018/9/13 21:00,0.45945945945945943,west,0.5,960.1,26.2,86
2018/9/20 19:00,0.45945945945945943,west,0.9,961.3,27.2,79
2018/9/27 14:00,0.45945945945945943,west,2.3,955.0,29.8,55
2018/9/30 12:00,0.45945945945945943,west,2.5,958.5,29.7,55
2018/10/14 17:00,0.45945945945945943,west,2.3,963.7,26.1,67
2018/10/15 21:00,0.45945945945945943,west,0.6,963.9,24.3,82
2018/10/18 03:00,0.45945945945945943,west,0.9,961.9,21.3,91
2018/10/18 04:00,0.45945945945945943,west,1.0,961.8,20.9,93
2018/10/20 18:00,0.45945945945945943,west,0.5,966.3,24.1,71
2018/10/22 13:00,0.45945945945945943,west,2.3,964.3,28.0,54
2018/11/4 16:00,0.45945945945945943,west,2.4,963.3,27.3,64
2018/11/4 17:00,0.45945945945945943,west,1.1,964.0,26.0,71
2018/11/6 12:00,0.45945945945945943,west,1.7,966.3,29.4,46
2018/11/11 14:00,0.45945945945945943,west,1.6,964.6,28.3,53
2018/12/1 18:00,0.45945945945945943,west,0.7,966.4,20.5,76
2018/12/11 00:00,0.45945945945945943,west,0.7,966.5,19.1,92
2018/12/16 21:00,0.45945945945945943,west,0.8,968.8,19.1,80
2018/1/1 22:00,0.44594594594594594,west,0.3,968.3,16.6,91
2018/1/3 16:00,0.44594594594594594,west,2.1,964.8,22.4,59
2018/1/10 06:00,0.44594594594594594,west,0.8,970.9,10.9,99
2018/1/29 02:00,0.44594594594594594,west,1.6,962.6,16.1,99
2018/2/4 04:00,0.44594594594594594,west,1.5,969.8,8.1,99
2018/3/7 04:00,0.44594594594594594,west,1.1,965.7,18.4,99
2018/3/8 13:00,0.44594594594594594,west,0.5,964.5,17.3,99
2018/3/8 18:00,0.44594594594594594,west,2.5,965.5,13.8,99
2018/3/14 16:00,0.44594594594594594,west,1.5,963.3,23.0,53
2018/4/21 19:00,0.44594594594594594,west,1.1,963.0,24.4,88
2018/4/29 02:00,0.44594594594594594,west,0.3,963.9,20.7,99
2018/4/30 21:00,0.44594594594594594,west,1.0,964.2,23.8,97
2018/5/7 06:00,0.44594594594594594,west,0.3,961.0,23.2,99
2018/5/16 19:00,0.44594594594594594,west,1.3,959.8,26.1,92
2018/6/1 18:00,0.44594594594594594,west,1.5,959.8,29.1,68
2018/6/18 20:00,0.44594594594594594,west,0.4,956.1,24.1,99
2018/6/21 11:00,0.44594594594594594,west,1.3,959.6,27.8,78
2018/6/23 07:00,0.44594594594594594,west,0.3,959.9,22.9,99
2018/6/28 02:00,0.44594594594594594,west,0.4,960.3,22.0,99
2018/7/9 18:00,0.44594594594594594,west,1.7,955.7,29.8,78
2018/7/10 04:00,0.44594594594594594,west,0.5,956.8,22.3,99
2018/7/12 08:00,0.44594594594594594,west,1.5,957.7,25.2,99
2018/7/13 17:00,0.44594594594594594,west,1.0,957.0,28.4,76
2018/7/23 06:00,0.44594594594594594,west,0.5,955.0,22.8,99
2018/7/30 12:00,0.44594594594594594,west,2.2,957.2,30.7,63
2018/7/31 12:00,0.44594594594594594,west,1.4,957.1,30.8,59
2018/8/6 10:00,0.44594594594594594,west,0.5,957.4,29.2,63
2018/8/12 17:00,0.44594594594594594,west,2.1,946.5,30.3,73
2018/8/14 10:00,0.44594594594594594,west,1.0,951.5,29.3,65
2018/8/21 10:00,0.44594594594594594,west,1.1,952.8,28.4,77
2018/9/24 09:00,0.44594594594594594,west,0.6,960.8,26.8,64
2018/9/26 12:00,0.44594594594594594,west,2.5,956.4,28.9,58
2018/9/26 16:00,0.44594594594594594,west,2.3,954.8,28.8,61
2018/11/3 12:00,0.44594594594594594,west,2.5,964.8,29.1,54
2018/11/4 12:00,0.44594594594594594,west,2.2,964.9,29.0,54
2018/11/12 18:00,0.44594594594594594,west,0.9,962.9,23.0,73
2018/11/20 03:00,0.44594594594594594,west,0.4,965.9,19.0,93
2018/12/2 12:00,0.44594594594594594,west,0.4,964.8,27.4,35
2018/12/6 13:00,0.44594594594594594,west,2.0,963.6,28.5,55
2018/12/7 19:00,0.44594594594594594,west,1.4,967.1,21.8,72
2018/12/16 16:00,0.44594594594594594,west,2.4,966.7,25.1,50
2018/6/28 17:00,0.4459459459459459,west,1.7,956.8,26.4,99
2018/6/28 18:00,0.4459459459459459,west,0.4,957.0,27.2,87
2018/1/16 01:00,0.4324324324324324,west,0.3,965.6,10.3,99
2018/1/23 13:00,0.4324324324324324,west,2.1,961.5,24.7,45
2018/1/24 01:00,0.4324324324324324,west,0.6,964.3,14.3,99
2018/1/25 20:00,0.4324324324324324,west,0.5,964.8,18.9,82
2018/1/27 18:00,0.4324324324324324,west,0.6,963.2,18.6,90
2018/1/28 21:00,0.4324324324324324,west,0.6,962.9,16.8,99
2018/2/2 00:00,0.4324324324324324,west,1.0,969.0,11.7,99
2018/2/19 07:00,0.4324324324324324,west,0.3,968.3,13.2,99
2018/2/21 21:00,0.4324324324324324,west,0.3,963.7,20.2,83
2018/2/26 22:00,0.4324324324324324,west,0.7,967.7,17.1,98
2018/2/27 00:00,0.4324324324324324,west,0.6,967.5,16.3,99
2018/3/10 17:00,0.4324324324324324,west,2.1,967.4,20.1,45
2018/3/15 22:00,0.4324324324324324,west,0.3,964.6,17.6,99
2018/3/28 18:00,0.4324324324324324,west,1.3,961.9,23.5,63
2018/4/16 14:00,0.4324324324324324,west,1.8,961.9,26.5,66
2018/5/4 03:00,0.4324324324324324,west,0.5,964.5,23.2,99
2018/5/13 21:00,0.4324324324324324,west,0.5,962.2,24.4,99
2018/5/19 01:00,0.4324324324324324,west,0.4,959.0,23.1,99
2018/7/12 03:00,0.4324324324324324,west,0.4,957.0,24.8,99
2018/7/20 17:00,0.4324324324324324,west,1.8,953.0,29.9,78
